sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
90321946-18e9-4ebb-9412-2b7b4bb7b1e4,0.073914922387386,1.0485003202586487,-0.26424690395432926,0.6169963956973539,0.10652672516371245,0.38181088895803117,0.39451043001261715
e38615d5-18c8-4976-a333-b483bb5e01ac,0.32760826230971757,-0.5759749704790661,0.25029426154361517,0.025021398373178894,0.3829111261061146,-0.24256940749194575,-0.26310621482942853
e927777e-e4e2-4dfe-af34-a0b0a6342e9a,0.7085095015527231,1.430028412004814,0.7353248913615232,1.0204347234667122,0.9201153547239391,0.5540555000173374,0.5832330564298258
f6e10a0d-b15f-46a9-909a-0a9fa7a130bd,0.7470771745460315,0.6387533521042372,0.9431845632838931,0.5007276096894743,0.9624515285725022,-0.4676387167589606,-0.6414547676987359
b9632740-926c-44ce-afc3-a312375440f2,0.1253709419225667,-0.3111552974586648,-1.1367684324423728,0.08024788071096454,0.10758291648687257,0.6376328367845492,0.7012740518355549
7ca10400-9647-4766-98bf-b5c8130346d0,0.5029210098319497,-0.18825600969987105,-0.170782140459813,-0.02711882443627401,0.44899356478217234,0.358480702122961,0.3531315224271153
c7be34ee-0d68-47fa-bea9-601cc5da20cb,-0.06937743562729282,0.11210653005597686,0.13639502592479644,0.4744327085011274,0.02146072570981403,0.43044519592459046,0.499044036587316
4be7003d-17f1-4c16-a8ef-d93a447f5a1d,0.8159728356036052,-0.20811198138152862,-0.2401732678637024,0.08672049715471991,0.5858267259286287,-0.4160733893709214,-0.58391033439104
439c7ab0-445d-42e7-8be5-144db4245626,0.27960114036658107,0.4395980284913109,-0.037427897950426614,0.26459713054448486,0.3873367120747995,0.2954857541629191,0.22138904149233118
b64533e3-8dbd-4e50-8abe-a5cc52266897,-0.335011111975088,-0.3730810389961306,0.4724367193312219,-0.17634531630783384,-0.20232129551103015,0.5313868728820652,0.7724463243118489
9acf5e5d-4397-49bd-9a24-bdda7d6b944e,-0.13955385836936451,0.03452377798786335,0.17647519876224133,-0.011995195459664872,-0.005591894188937078,-0.32287431405309547,-0.2586670037528789
c0da3ec8-9575-4b2b-b6ef-e0b2c7670e91,0.27487339395749305,0.21487702765687813,0.1761820318764692,0.059321217467943596,0.2669125618059958,-0.30096807055712715,-0.29429178931895
2ef39ad3-7a20-43f7-8dc2-6997a89d3077,-0.634184721068117,-0.2129809699887624,-0.08386809534310119,-0.34478852971285967,-0.17770731572832074,-0.9454246380349998,-0.9454934213246382
3e270d2f-1ba3-4c2f-8eaf-55b97080fdab,-1.1558530551401838,0.1478863673989667,0.07553105731497146,0.1732145980368758,-1.1794514348309229,0.2161555608273919,0.2689964856441173
75b208f8-8cf4-4857-a717-707a65111282,0.013697307779814316,0.5010104568916167,-0.054462973101496906,0.5817475934792503,0.03706004137394299,0.14507240014112133,0.2897315680471943
fcebcf5a-84d3-4a49-bf88-2ad17bbebbd6,-1.132445064962107,-0.8560753325065871,-0.6131680696992433,-0.2989777692944561,-1.2662237532201026,0.6979978286951122,0.8610371649341451
a1a0185a-0e2e-4988-843f-da28c341841a,-1.1451736035431759,-0.7830101738784747,0.16115639683722055,-0.6145402075607405,-1.3633941402628649,-0.1769224844787755,-0.3440300794788474
9e459810-a982-4f7d-a6b3-ab1ac35bea62,0.7087341335535361,1.2196918829942909,1.1944519856754954,0.811842956691749,0.8658904819313967,0.5379906439291807,0.5192530246244541
