gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
Tada3,5.502383993434041,5.734088135831706,0.2317041423976649,0.03432746949741568,0.1724636104290293,9,9
Zfp677,1.601747103679552,1.212532572292056,-0.3892145313874962,0.034378259923349794,0.17265581797450483,9,9
Cyp4f14,3.403183143384521,1.2802041930748873,-2.1229789503096335,0.03442719984005895,0.172838595115398,9,9
Pkp1,2.3714515063062347,3.1751435560650876,0.8036920497588529,0.034469195524802744,0.1729863889069882,9,9
Strada,3.936048562724552,4.40479522195739,0.4687466592328384,0.03449764956018608,0.17306613996399253,9,9
Slc37a1,5.167895587453486,3.7042948042985295,-1.463600783154957,0.034575020008859036,0.17339114511905426,9,9
Sh3kbp1,5.402380844433445,6.245501713704069,0.8431208692706242,0.03468274574247216,0.17376798953724276,9,9
Itga5,5.403258174319533,6.222779773907444,0.8195215995879108,0.03469856235368187,0.17376798953724276,9,9
Msrb3,2.133825969820753,3.671698889652997,1.5378729198322443,0.03467998879905254,0.17376798953724276,9,9
Antkmt,4.232318109527906,3.989375168314856,-0.24294294121304993,0.03470061986185793,0.17376798953724276,9,9
Cyren,2.5491006954468,2.802974727107606,0.25387403166080613,0.034751469215520144,0.17395938950327233,9,9
Faf2,6.530755516541896,6.312317775548397,-0.21843774099349833,0.034793426019257015,0.17410615213995084,9,9
5430416N02Rik,1.44501486302929,1.8239070991263893,0.3788922360970992,0.03481782243253134,0.17416496798494982,9,9
Ier3,7.302276366772528,7.897287677691917,0.5950113109193893,0.03484754930226629,0.17425039534955367,9,9
Prmt9,4.209813526796733,4.443229720408946,0.23341619361221344,0.03487572640521391,0.1743280141357862,9,9
Tyk2,5.244834242595206,4.767418604450935,-0.47741563814427135,0.03490578693322229,0.17441498759233598,9,9
Tlr1,1.0542789003229716,0.5132883937014444,-0.5409905066215271,0.03501001088434828,0.17480895612279157,9,9
Camk1,5.331341890404555,5.9424290893462,0.6110871989416458,0.03499930911916325,0.17480895612279157,9,9
Trmt10a,4.110335167988413,4.405558804372416,0.2952236363840033,0.0350255275494946,0.1748230679426948,9,9
Ube2d3,8.770098513976565,8.493067882664029,-0.27703063131253636,0.03506511001086158,0.17492237170174404,9,9
Nf1,5.335236143255248,5.6686426155396035,0.3334064722843557,0.03507081813590426,0.17492237170174404,9,9
Lpar5,0.903061094603224,0.3552931474253222,-0.5477679471779018,0.03508920256956995,0.1749361446031318,9,9
Arhgap6,3.042981659879036,3.586614282630584,0.5436326227515478,0.0351370725984949,0.1749361446031318,9,9
Zfp820,3.5787999479747055,3.080473104887189,-0.4983268430875163,0.035133194268800835,0.1749361446031318,9,9
Hdhd5,3.759871064694451,4.086106127769391,0.32623506307493955,0.035121130130714155,0.1749361446031318,9,9
Adamtsl5,5.472141254431384,4.9466855358976245,-0.5254557185337596,0.03512797483079906,0.1749361446031318,9,9
Mob3b,3.487934290771976,3.060392869327332,-0.4275414214446438,0.03516546178987493,0.17495102983651753,9,9
Pkp4,7.739614238442369,7.3826133893002,-0.35700084914216923,0.03515810266920312,0.17495102983651753,9,9
Gm29100,0.25362222678719504,0.8342831810371814,0.5806609542499863,0.03524142950846388,0.17520242977574824,9,9
Prkab1,6.5977524757393695,6.34045785001324,-0.2572946257261295,0.03522917630648855,0.17520242977574824,9,9
Lad1,7.8682111234155485,7.189009338890576,-0.6792017845249729,0.03528015596296124,0.17526845602082727,9,9
Adrb2,2.0033328987297243,1.4799070882945249,-0.5234258104351994,0.03527677783353514,0.17526845602082727,9,9
Ube2s,7.3661983398248685,7.810689669317548,0.44449132949267955,0.03531286653622654,0.17536771788141917,9,9
Rbmxl1,6.326636021738103,6.7909535850498,0.46431756331169716,0.035353837157536865,0.17544469044748842,9,9
Hirip3,4.9233924452142315,5.599320369606845,0.6759279243926137,0.03535249712383082,0.17544469044748842,9,9
Mmp28,4.2028130154653685,3.313895542699338,-0.8889174727660305,0.035381816459139376,0.1754571287045011,9,9
Dnajb6,7.110556720050848,6.843818148527,-0.26673857152384794,0.03537454293047382,0.1754571287045011,9,9
Dnaaf9,6.054996738201321,5.517364318648118,-0.5376324195532023,0.035485504616780364,0.17590799265950569,9,9
Ap2m1-ps,2.9170507145994793,2.4617602300455346,-0.4552904845539447,0.035506194325308764,0.17594724209548687,9,9
Hnrnpul2,7.778639057727517,7.503038344069073,-0.2756007136584442,0.03553347864559185,0.17601913046446363,9,9
Bckdhb,3.224542372669422,3.5985742457200747,0.37403187305065266,0.035551569228431376,0.17602190679493435,9,9
Nr1i2,1.7324619497105567,0.18318682425958252,-1.5492751254509742,0.03555959397577688,0.17602190679493435,9,9
Znrf3,3.5887150707229853,3.936127675922369,0.3474126051993838,0.035632020372216355,0.17613810858624607,9,9
Tmem106b,6.9641536223944716,6.328669543307894,-0.6354840790865772,0.03562975737055158,0.17613810858624607,9,9
Aqp11,2.8140063099084056,2.2984357004151685,-0.5155706094932371,0.03563421229891607,0.17613810858624607,9,9
Vps13a,5.847083827723962,5.518368053309065,-0.3287157744148965,0.03562464435400167,0.17613810858624607,9,9
Marchf2,5.429928760125658,5.104237252761151,-0.3256915073645068,0.03577416143256686,0.17659135314619492,9,9
Mmp19,0.5743645385794799,1.9754269889459097,1.40106245036643,0.035739259599615436,0.17659135314619492,9,9
Mep1b,1.0156657097361903,0.48354201472357183,-0.5321236950126185,0.03577179227527508,0.17659135314619492,9,9
7330423F06Rik,0.05358215362457859,1.2398115603615076,1.186229406736929,0.03577718253709567,0.17659135314619492,9,9
Itgb8,0.05822031082992907,1.0266006137062176,0.9683803028762885,0.03580639667346449,0.17662125507842386,9,9
Pura,6.310359556697978,5.9638006278189595,-0.34655892887901896,0.03580888250827801,0.17662125507842386,9,9
Akna,0.7327222589915828,1.5768947615543387,0.8441725025627559,0.035871146283248466,0.17686503621976768,9,9
Rad54l2,4.690613683408493,5.077412383238157,0.3867986998296633,0.03593324080915216,0.17710780872518073,9,9
Syt13,0.09209838509675106,1.846265498306308,1.754167113209557,0.035952813699029564,0.17714090183041176,9,9
9430038I01Rik,2.764408834224711,2.373231269505012,-0.3911775647196989,0.0360199103544499,0.17728127368449512,9,9
Atp8b2,4.358102085434465,5.517025479726861,1.1589233942923958,0.03600993284485668,0.17728127368449512,9,9
Prelid3b,6.069160426594874,6.550227261563656,0.48106683496878144,0.035995577676538715,0.17728127368449512,9,9
Dnajb1,6.2764929980628414,6.466120760334167,0.18962776227132583,0.03607140092006173,0.1774712925267037,9,9
Cnn2,7.0331686689581865,7.556966871834394,0.5237982028762076,0.036088578432966874,0.17749241574171784,9,9
Spaca6,2.2075452086200635,2.8525237366678584,0.6449785280477949,0.03620989390095491,0.17799087973545277,9,9
Thap2,4.270142080825194,3.9498588879818723,-0.3202831928433221,0.0362157691563933,0.17799087973545277,9,9
Wdr91,4.061999482441312,4.479403672008487,0.41740418956717473,0.03626932594516792,0.17802212264476683,9,9
Lmbr1,4.74169468252383,4.187292613192148,-0.5544020693316822,0.0362738166567843,0.17802212264476683,9,9
Naip1,1.0370453748631108,0.2768921030598594,-0.7601532718032513,0.03626992357983936,0.17802212264476683,9,9
Aunip,3.5134849572096534,4.422715619592767,0.9092306623831132,0.036256974962044414,0.17802212264476683,9,9
Cnep1r1,6.243948605034092,5.789676885520444,-0.4542717195136481,0.03637713725905692,0.17846561356152713,9,9
Endov,4.2193453927046,4.663929663275365,0.4445842705707648,0.03639931077058874,0.17847049278522403,9,9
Map1s,6.240865238014353,6.530157287940155,0.2892920499258027,0.036416997330086,0.17847049278522403,9,9
Gm4575,0.8519279850757898,1.0872137543630958,0.23528576928730593,0.03641052385955962,0.17847049278522403,9,9
Gm44067,0.48156338442192553,1.206412276977276,0.7248488925553505,0.03648190439676243,0.17870622617191598,9,9
Zfp451,4.85535163449664,5.202403253426067,0.34705161892942726,0.03649104342491286,0.17870622617191598,9,9
Mustn1,0.06739415944948068,0.8414560352861762,0.7740618758366955,0.03654333516792467,0.17889871544894465,9,9
Spsb4,0.27705966165385126,0.8552744741194889,0.5782148124656377,0.03666457361580003,0.1792314508382396,9,9
Shroom3,6.19272663145169,5.327339008975249,-0.8653876224764403,0.03665236833609224,0.1792314508382396,9,9
Ankle1,2.8583558073508093,3.6927663266580435,0.8344105193072342,0.036651806950434296,0.1792314508382396,9,9
Eef2k,5.210957982946201,4.7662774242162875,-0.44468055872991386,0.03667635452330121,0.1792314508382396,9,9
Nedd4l,6.471426488015175,5.893977630202241,-0.577448857812934,0.03664328334620376,0.1792314508382396,9,9
Hmgcll1,5.804348887661964,5.291595354365332,-0.5127535332966326,0.03671362301179967,0.17934995411721713,9,9
Fosb,2.6916367467873927,3.7054159432943106,1.0137791965069178,0.03674803629053261,0.17937221810063353,9,9
Smc1a,6.783147454379222,7.122069810371297,0.3389223559920751,0.03674208258655164,0.17937221810063353,9,9
Fads6,2.9544945606918733,2.2443055828447522,-0.7101889778471211,0.03675724242872303,0.17937221810063353,9,9
Cldn12,6.176511239187883,7.302356735665015,1.1258454964771314,0.03680070628104157,0.17952072582423112,9,9
Gm12338,1.8189012736435837,1.4846894790535783,-0.3342117945900054,0.03684941508761168,0.1796179054479421,9,9
Kctd17,1.284069548562591,3.5220238559873227,2.2379543074247317,0.0368727814029312,0.1796179054479421,9,9
S1pr1,0.7982978336874773,1.93879790508299,1.1405000713955127,0.03686943664433106,0.1796179054479421,9,9
Gpd1l,5.666103399228859,4.9360917633817065,-0.7300116358471529,0.03683998819892312,0.1796179054479421,9,9
Zfp873,2.0732689639318793,1.8160541053172163,-0.257214858614663,0.036945317039756356,0.17978053251136827,9,9
Fgfrl1,3.8956444472961564,4.68512576613502,0.7894813188388632,0.03694456121696963,0.17978053251136827,9,9
Gm36026,2.0182199621275427,1.4776203957049363,-0.5405995664226064,0.03692620214698505,0.17978053251136827,9,9
Fahd1,4.255674809561711,3.7442277239230655,-0.5114470856386455,0.03709330656133902,0.1801545560464022,9,9
Col12a1,0.34778764748857804,2.06018831994884,1.7124006724602618,0.03711372169422833,0.1801545560464022,9,9
Sarm1,0.3922542311537756,0.7522665552978363,0.36001232414406065,0.03704858550021209,0.1801545560464022,9,9
Bub1b,6.406558659159256,6.886985612292431,0.4804269531331755,0.03711197720061992,0.1801545560464022,9,9
Timp2,9.194007328736559,8.655992938001438,-0.5380143907351211,0.03710304088793579,0.1801545560464022,9,9
Atp8a2,1.5139444244866924,0.37585340682555496,-1.1380910176611374,0.03708927875931918,0.1801545560464022,9,9
Cst9,2.813378040271696,0.8591544021523739,-1.954223638119322,0.0370889135992907,0.1801545560464022,9,9
Ddit4l,2.394329999489964,0.5825719447190899,-1.8117580547708743,0.03719390248215612,0.18048016928291044,9,9
Lta4h,7.0655869399653035,6.4809658512520025,-0.584621088713301,0.037210310323842345,0.1804962095145254,9,9
Rps2,11.879111685329384,12.219062626538461,0.3399509412090769,0.03723127666736814,0.18053434261515788,9,9
Gpalpp1,4.958448965683986,4.559841454663649,-0.3986075110203364,0.03726214381257227,0.18062044094370006,9,9
3425401B19Rik,0.0,1.222881930475862,1.222881930475862,0.03730933642011748,0.18072201776495725,9,9
Elp4,3.9203950470441646,4.193292196773218,0.2728971497290531,0.03729948949977709,0.18072201776495725,9,9
Dctn2,7.365995882477951,7.122590264632652,-0.24340561784529857,0.03738390486263595,0.1810195688533121,9,9
Frg2f1,0.5501258756956037,0.7326081535084983,0.1824822778128946,0.03747714916140898,0.18140731090919537,9,9
Lpcat1,4.195481407289141,4.705331256873461,0.5098498495843202,0.03751042018917424,0.1814408527128035,9,9
Msantd4,6.089990848364948,5.653698559775267,-0.43629228858968094,0.0374991316197296,0.1814408527128035,9,9
C1qtnf1,0.8951102096008117,2.2193704654780704,1.3242602558772587,0.03758236663846769,0.18170476441241262,9,9
Tfcp2l1,4.676998539969116,3.4868958534932486,-1.1901026864758673,0.03759136023340418,0.18170476441241262,9,9
Vsig1,6.251742721143638,5.0571467834268535,-1.1945959377167847,0.037608467053206536,0.18172369067869984,9,9
Syvn1,6.071885164384835,5.743078008697603,-0.3288071556872314,0.03762408095194833,0.18173539242427775,9,9
Htra3,0.8604618061590527,2.631934512947183,1.7714727067881304,0.037641897052535324,0.18175771952181094,9,9
Gpr153,0.14758312247319358,1.1005549311786273,0.9529718087054337,0.037672049090248086,0.18183957542650933,9,9
Xylt2,4.0004726657056136,4.449731654693064,0.44925898898745054,0.037799928022068795,0.18239292764694212,9,9
Tbcc,4.489853555450882,4.779868866233399,0.2900153107825174,0.03783582251421321,0.18241048697380863,9,9
Hscb,4.5629186758132,3.849408142762,-0.7135105330511999,0.03784329063379392,0.18241048697380863,9,9
Gm20457,0.8265269469915925,0.6260004765211943,-0.20052647047039818,0.03784326682241459,0.18241048697380863,9,9
Mylpf,1.7581853263020497,1.387162973259476,-0.3710223530425738,0.03786185533435754,0.18243613819031462,9,9
Dis3,5.7552661125791085,6.335811061721456,0.5805449491423476,0.037899827871695095,0.1825552548113537,9,9
Phf20l1,4.750933076597703,5.0787604833631566,0.3278274067654534,0.03792556641606242,0.18261538026832433,9,9
Lemd2,5.668058997764205,6.160968939208587,0.49290994144438205,0.03793933029730891,0.18261782465958334,9,9
Zfx,4.955868732224734,5.216868296617388,0.26099956439265437,0.03797458938333671,0.18263467726339072,9,9
4833408A19Rik,0.6234515722007866,0.9365686881950543,0.3131171159942677,0.03799586128316477,0.18263467726339072,9,9
Gmeb1,4.188113911366204,4.66980080330107,0.48168689193486536,0.03798529495225211,0.18263467726339072,9,9
Brk1,7.036923425478442,7.317761433179999,0.28083800770155776,0.037962793325231343,0.18263467726339072,9,9
Pigg,3.968365819764201,3.5604054792496305,-0.4079603405145704,0.03807310205829982,0.18294211857521395,9,9
Ablim1,6.4802669099848496,5.496847337030889,-0.9834195729539603,0.038108359727837555,0.183047686056726,9,9
Gm10293,0.817194388861117,1.0719576854291382,0.2547632965680212,0.038149360989087375,0.18318075879598036,9,9
Acot8,3.7372773974449793,3.541397042153016,-0.19588035529196324,0.038174243760657915,0.183236370051158,9,9
Tssc4,4.336900657133739,4.792397396181861,0.4554967390481215,0.03821381085271192,0.18336240275407853,9,9
Ufm1,6.474144873686466,6.1719809986704774,-0.30216387501598874,0.03834480813062884,0.18392690696641467,9,9
Pla2g7,1.5580425460121121,3.8924400840739,2.334397538061788,0.038385325865170475,0.18399312773785262,9,9
Ccn1,6.838303159279557,8.123650327126974,1.2853471678474166,0.03838518247586693,0.18399312773785262,9,9
Slc27a4,5.955570931216575,5.5552381190431,-0.40033281217347483,0.038411738619295234,0.18401857276132957,9,9
Scnm1,4.914017618683044,4.536242887913208,-0.37777473076983537,0.038430708030948404,0.18401857276132957,9,9
Pias3,5.169201107500093,4.838600227404843,-0.33060088009525046,0.03842364230693082,0.18401857276132957,9,9
H2bc8,1.4024835692970126,0.9784733309838545,-0.4240102383131581,0.03846374327249443,0.18411276140440697,9,9
Fstl3,2.1961964108708103,2.989361239626981,0.7931648287561708,0.038480221122813664,0.18412765758523134,9,9
Dcun1d1,5.898463447227977,5.709122244923371,-0.18934120230460572,0.03855624759120553,0.18418066536518682,9,9
Mgll,0.008509551212544837,0.779728670973332,0.7712191197607872,0.03851758424543811,0.18418066536518682,9,9
Pals1,5.359924716379744,5.03237465451394,-0.3275500618658045,0.038598228790243126,0.18418066536518682,9,9
Ncor2,7.104096338890718,7.384815185322016,0.28071884643129774,0.038554790193096815,0.18418066536518682,9,9
Lsr,6.044650677730953,4.989500700717418,-1.055149977013535,0.038598256453926706,0.18418066536518682,9,9
Prelp,0.0693946580759512,0.9498667554409228,0.8804720973649716,0.03857481571964757,0.18418066536518682,9,9
Fam111a,5.70500867447197,6.22918301270753,0.5241743382355599,0.0385581705210342,0.18418066536518682,9,9
Greb1l,2.3476243350721053,1.7006746585377255,-0.6469496765343798,0.038565700603224055,0.18418066536518682,9,9
Npr2,0.5091314629835137,1.3768829155825968,0.867751452599083,0.038649407666733394,0.18436088643245127,9,9
Sacs,4.3518756670749,4.84713878151138,0.4952631144364803,0.03872490587379001,0.1846570797221638,9,9
9130401M01Rik,2.206464694434474,2.6479629618293905,0.4414982673949166,0.03890817355892924,0.1850415385168716,9,9
Ythdf3,6.7639987094786935,6.4979844377343845,-0.266014271744309,0.03883245279683069,0.1850415385168716,9,9
Ankrd13b,5.632366958117326,5.875567673981724,0.24320071586439784,0.038912989044960586,0.1850415385168716,9,9
Nat8l,1.332635676252413,0.20248188304338444,-1.1301537932090286,0.03887615162578182,0.1850415385168716,9,9
Chpf2,3.9517348334392404,3.4506110149184845,-0.5011238185207558,0.038891125964141,0.1850415385168716,9,9
Gata3,1.2459890784242011,2.475872120051319,1.2298830416271178,0.038894743454824666,0.1850415385168716,9,9
Abce1,7.898143295956459,8.271769346810139,0.37362605085368017,0.03889923565090978,0.1850415385168716,9,9
Hook2,6.230309212924009,5.611284560775086,-0.6190246521489229,0.038835186843296655,0.1850415385168716,9,9
Itprip,4.639174035951544,5.218460199889557,0.5792861639380131,0.03899981910112288,0.1850711360444605,9,9
Ssx2ip,4.661537618372531,5.151792123501557,0.4902545051290259,0.03898939429261815,0.1850711360444605,9,9
Fgfbp1,4.1439011337234675,2.843619394156727,-1.3002817395667403,0.038972549008188535,0.1850711360444605,9,9
Kctd18,2.671265944732589,3.007579110593462,0.3363131658608731,0.03897172869477274,0.1850711360444605,9,9
Otop3,1.6966989109495922,0.48355867458174245,-1.2131402363678498,0.03897643769611745,0.1850711360444605,9,9
Gm17491,1.5535529075589654,2.0142825142977916,0.46072960673882624,0.03897113055495726,0.1850711360444605,9,9
Nupl2,3.047235748324253,3.3396223445069224,0.2923865961826695,0.03902226356944487,0.18511387842034177,9,9
Cbfa2t3,2.630935495320865,1.6451066032924775,-0.9858288920283873,0.03908920212403732,0.18536758983157936,9,9
Fzd2,3.4789858463389702,4.376069390153869,0.8970835438148992,0.039126680656047394,0.18548147030891562,9,9
